,state_code,county_code,derived_msa-md,census_tract,action_taken,loan_amount,total_loan_costs
2403,MA,25025,14454,25025010203,1,155000.0,2360.0
2404,MA,25025,14454,25025000802,1,155000.0,4777.09
2405,MA,25025,14454,25025071101,1,155000.0,2628.0
2406,MA,25025,14454,25025140202,1,155000.0,1677.75
2407,MA,25025,14454,25025071101,1,155000.0,
2408,MA,25025,14454,25025160601,1,155000.0,2791.2
2409,MA,25025,14454,25025060501,1,155000.0,2806.45
2410,MA,25025,14454,25025090600,1,155000.0,2816.0
2411,MA,25025,14454,25025091001,1,155000.0,
2412,MA,25025,14454,25025100601,1,155000.0,3191.95
2413,MA,25025,14454,25025110301,1,155000.0,
2414,MA,25025,14454,25025170100,1,155000.0,3699.6
2415,MA,25025,14454,25025000504,1,155000.0,3300.75
2416,MA,25025,14454,25025060501,1,155000.0,3622.77
2417,MA,25025,14454,25025140105,1,155000.0,2768.5
2418,MA,25025,14454,25025051200,1,155000.0,
2419,MA,25025,14454,25025070101,1,155000.0,1991.5
2420,MA,25025,14454,25025120105,1,155000.0,2138.0
2421,MA,25025,14454,25025140400,1,155000.0,
2422,MA,25025,14454,25025040401,1,155000.0,
2423,MA,25025,14454,25025060800,1,155000.0,
2424,MA,25025,14454,25025071201,1,155000.0,
2425,MA,25025,14454,25025140400,1,155000.0,
2426,MA,25025,14454,25025180301,1,155000.0,
2427,MA,25025,14454,25025180101,1,155000.0,
2428,MA,25025,14454,25025110401,1,155000.0,
2429,MA,25025,14454,25025140400,1,155000.0,
2430,MA,25025,14454,25025101101,1,155000.0,
2431,MA,25025,14454,25025071201,1,155000.0,
2432,MA,25025,14454,25025100800,1,155000.0,1863.5
2433,MA,25025,14454,25025180301,1,155000.0,
2434,MA,25025,14454,25025140400,1,155000.0,4163.72
2435,MA,25025,14454,25025170100,1,155000.0,3046.95
2436,MA,25025,14454,25025090400,1,155000.0,3021.95
2437,MA,25025,14454,25025091100,1,155000.0,
2438,MA,25025,14454,25025091100,1,155000.0,
2439,MA,25025,14454,25025170300,1,155000.0,
2440,MA,25025,14454,25025040801,1,155000.0,
2441,MA,25025,14454,25025140202,1,155000.0,
2442,MA,25025,14454,25025120105,1,155000.0,
2443,MA,25025,14454,25025120600,1,155000.0,
2444,MA,25025,14454,25025092200,1,155000.0,3363.17
2445,MA,25025,14454,25025010802,1,155000.0,
2446,MA,25025,14454,25025061200,1,155000.0,4322.51
2447,MA,25025,14454,25025081400,1,155000.0,2985.48
2448,MA,25025,14454,25025000302,1,155000.0,953.91
2449,MA,25025,14454,25025170501,1,155000.0,2159.35
2450,MA,25025,14454,25025120400,1,155000.0,2871.05
2451,MA,25025,14454,25025010203,1,155000.0,2378.6
2452,MA,25025,14454,25025140202,1,155000.0,0.0
2453,MA,25025,14454,25025170300,1,155000.0,0.0
2454,MA,25025,14454,25025000201,1,155000.0,
2455,MA,25025,14454,25025170100,1,155000.0,2948.0
2456,MA,25025,14454,25025130200,1,155000.0,
2457,MA,25025,14454,25025091900,1,155000.0,2473.86
2458,MA,25025,14454,25025100700,1,155000.0,Exempt
2459,MA,25025,14454,25025081700,1,155000.0,2767.95
2460,MA,25025,14454,25025100601,1,155000.0,0.0
2461,MA,25025,14454,25025140105,1,155000.0,6439.5
2462,MA,25025,14454,25025130200,1,155000.0,6382.38
2463,MA,25025,14454,25025090100,1,155000.0,6266.0
2464,MA,25025,14454,25025081800,1,155000.0,4990.78
2465,MA,25025,14454,25025101001,1,155000.0,
2466,MA,25025,14454,25025100900,1,155000.0,
2467,MA,25025,14454,25025140400,1,155000.0,2667.86
2468,MA,25025,14454,25025170601,1,155000.0,
2469,MA,25025,14454,25025170800,1,155000.0,
2470,MA,25025,14454,25025180301,1,155000.0,
2471,MA,25025,14454,25025140400,1,155000.0,
2472,MA,25025,14454,25025070300,1,155000.0,
2473,MA,25025,14454,25025000601,1,155000.0,
2474,MA,25025,14454,25025180101,1,155000.0,
2475,MA,25025,14454,25025170300,1,155000.0,
2476,MA,25025,14454,25025051101,1,155000.0,
2477,MA,25025,14454,25025140105,1,155000.0,
2478,MA,25025,14454,25025051000,1,155000.0,
2479,MA,25025,14454,25025100400,1,155000.0,
2480,MA,25025,14454,25025050901,1,155000.0,
2481,MA,25025,14454,25025160602,1,155000.0,2552.64
2482,MA,25025,14454,25025160502,1,155000.0,2765.5
2483,MA,25025,14454,25025091500,1,155000.0,
2484,MA,25025,14454,25025100900,1,155000.0,
2485,MA,25025,14454,25025100800,1,155000.0,
2486,MA,25025,14454,25025180301,1,155000.0,3056.0
2487,MA,25025,14454,25025081400,1,155000.0,
2488,MA,25025,14454,25025170601,1,155000.0,2945.6
2489,MA,25025,14454,25025160502,1,155000.0,2762.6
2490,MA,25025,14454,25025160101,1,155000.0,5785.22
2491,MA,25025,14454,25025160501,1,155000.0,
2492,MA,25025,14454,25025140105,1,155000.0,
2493,MA,25025,14454,25025092101,1,155000.0,
2494,MA,25025,14454,25025010104,1,1555000.0,6368.0
2495,MA,25025,14454,25025010104,1,1555000.0,6368.0
2496,MA,25025,14454,25025061200,1,1555000.0,4818.5
2497,MA,25025,14454,25025030300,1,1555000.0,Exempt
2498,MA,25025,14454,25025120103,1,1555000.0,690.0
2499,MA,25025,14454,25025070500,1,1555000.0,7430.45
2500,MA,25025,14454,25025010801,1,1555000.0,4053.4
2501,MA,25025,14454,25025070600,1,1555000.0,7418.4
2502,MA,25025,14454,25025070700,1,1555000.0,7429.4
2503,MA,25025,14454,25025060600,1,1555000.0,7167.71
2504,MA,25025,14454,25025070500,1,1555000.0,5166.8
2505,MA,25025,14454,25025040300,1,1555000.0,7143.23
2506,MA,25025,14454,25025070800,1,1555000.0,4486.11
2507,MA,25025,14454,25025020101,1,1555000.0,
2508,MA,25025,14454,25025070500,1,1565000.0,5129.4
2509,MA,25025,14454,25025070900,1,1565000.0,6881.4
2510,MA,25025,14454,25025100800,1,1565000.0,7648.71
2511,MA,25025,14454,25025091200,1,1565000.0,
2512,MA,25025,14454,25025020101,1,1565000.0,
2513,MA,25025,14454,25025060600,1,15705000.0,
2514,MA,25025,14454,25025081700,1,15705000.0,Exempt
2515,MA,25025,14454,25025060600,1,1575000.0,Exempt
2516,MA,25025,14454,25025010500,1,1575000.0,6950.5
2517,MA,25025,14454,25025070500,1,1575000.0,5370.12
2518,MA,25025,14454,25025070500,1,1575000.0,6723.75
2519,MA,25025,14454,25025070300,1,1575000.0,
2520,MA,25025,14454,25025040600,1,1575000.0,4420.3
2521,MA,25025,14454,25025180301,1,1575000.0,
2522,MA,25025,14454,25025061200,1,1575000.0,
2523,MA,25025,14454,25025081001,1,15755000.0,
2524,MA,25025,14454,25025060600,1,1585000.0,7527.2
2525,MA,25025,14454,25025050300,1,1585000.0,6555.4
2526,MA,25025,14454,25025070700,1,1585000.0,6144.0
2527,MA,25025,14454,25025060400,1,1585000.0,8852.52
2528,MA,25025,14454,25025010702,1,1585000.0,
2529,MA,25025,14454,25025120400,1,1595000.0,5164.8
2530,MA,25025,14454,25025010802,1,1595000.0,6827.2
2531,MA,25025,14454,25025060600,1,1595000.0,6290.75
2532,MA,25025,14454,25025060600,1,1595000.0,7863.0
2533,MA,25025,14454,25025070900,1,1595000.0,4666.3
2534,MA,25025,14454,25025040100,1,1605000.0,
2535,MA,25025,14454,25025070402,1,1605000.0,7457.0
2536,MA,25025,14454,25025010801,1,1605000.0,17135.0
2537,MA,25025,14454,25025040300,1,1605000.0,Exempt
2538,MA,25025,14454,25025071201,1,1605000.0,5098.7
2539,MA,25025,14454,25025010802,1,1605000.0,1821.4
2540,MA,25025,14454,25025070300,1,1605000.0,
2541,MA,25025,14454,25025020302,1,1605000.0,7334.41
2542,MA,25025,14454,25025070600,1,1605000.0,
2543,MA,25025,14454,25025060400,1,1605000.0,Exempt
2544,MA,25025,14454,25025060301,1,1605000.0,
2545,MA,25025,14454,25025070300,1,1605000.0,
2546,MA,25025,14454,25025080900,1,1605000.0,
2547,MA,25025,14454,25025040801,1,1605000.0,
2548,MA,25025,14454,25025170400,1,1605000.0,
2549,MA,25025,14454,25025070500,1,1615000.0,3464.7
2550,MA,25025,14454,25025010600,1,1615000.0,7611.4
2551,MA,25025,14454,25025070500,1,1615000.0,6110.8
2552,MA,25025,14454,25025060600,1,1615000.0,12101.49
2553,MA,25025,14454,25025000100,1,1615000.0,Exempt
2554,MA,25025,14454,25025040100,1,1615000.0,
2555,MA,25025,14454,25025070500,1,1615000.0,4858.95
2556,MA,25025,14454,25025050500,1,1615000.0,
2557,MA,25025,14454,25025030500,1,1625000.0,6993.5
2558,MA,25025,14454,25025070500,1,1625000.0,7891.75
2559,MA,25025,14454,25025040100,1,1625000.0,4613.0
2560,MA,25025,14454,25025010702,1,1625000.0,
2561,MA,25025,14454,25025060600,1,1625000.0,7067.12
2562,MA,25025,14454,25025060200,1,1625000.0,
2563,MA,25025,14454,25025080100,1,16325000.0,
2564,MA,25025,14454,25025010801,1,1635000.0,5254.3
2565,MA,25025,14454,25025070101,1,1635000.0,Exempt
2566,MA,25025,14454,25025020200,1,1635000.0,7518.75
2567,MA,25025,14454,25025060200,1,1635000.0,5204.0
2568,MA,25025,14454,25025070101,1,1635000.0,8035.5
2569,MA,25025,14454,25025060101,1,1635000.0,9977.45
2570,MA,25025,14454,25025070600,1,1645000.0,3243.32
2571,MA,25025,14454,25025070300,1,1645000.0,5538.59
2572,MA,25025,14454,25025020200,1,1645000.0,6670.5
2573,MA,25025,14454,25025081300,1,1645000.0,Exempt
2574,MA,25025,14454,25025170200,1,165000.0,2618.75
2575,MA,25025,14454,25025130200,1,165000.0,
2576,MA,25025,14454,25025060101,1,165000.0,0.0
2577,MA,25025,14454,25025040600,1,165000.0,
2578,MA,25025,14454,25025000802,1,165000.0,
2579,MA,25025,14454,25025170501,1,165000.0,
2580,MA,25025,14454,25025140107,1,165000.0,2157.8
2581,MA,25025,14454,25025040300,1,165000.0,
2582,MA,25025,14454,25025160501,1,165000.0,2627.7
2583,MA,25025,14454,25025060600,1,165000.0,2887.8
2584,MA,25025,14454,25025000503,1,165000.0,
2585,MA,25025,14454,25025100603,1,165000.0,3423.67
2586,MA,25025,14454,25025110401,1,165000.0,3288.0
2587,MA,25025,14454,25025110502,1,165000.0,2135.0
2588,MA,25025,14454,25025010802,1,165000.0,
2589,MA,25025,14454,25025040300,1,165000.0,
2590,MA,25025,14454,25025170300,1,165000.0,Exempt
2591,MA,25025,14454,25025130100,1,165000.0,Exempt
2592,MA,25025,14454,25025110403,1,165000.0,2036.75
2593,MA,25025,14454,25025130100,1,165000.0,
2594,MA,25025,14454,25025160601,1,165000.0,4459.0
2595,MA,25025,14454,25025060600,1,165000.0,2647.36
2596,MA,25025,14454,25025100603,1,165000.0,3045.0
2597,MA,25025,14454,25025160601,1,165000.0,
2598,MA,25025,14454,25025120104,1,165000.0,2651.3
2599,MA,25025,14454,25025140300,1,165000.0,2579.65
2600,MA,25025,14454,25025180500,1,165000.0,3705.25
2601,MA,25025,14454,25025140102,1,165000.0,2934.15
2602,MA,25025,14454,25025180101,1,165000.0,2996.1
2603,MA,25025,14454,25025051101,1,165000.0,2788.35
2604,MA,25025,14454,25025180101,1,165000.0,3669.5
2605,MA,25025,14454,25025010408,1,165000.0,3158.2
2606,MA,25025,14454,25025060800,1,165000.0,2746.2
2607,MA,25025,14454,25025100603,1,165000.0,2431.9
2608,MA,25025,14454,25025110607,1,165000.0,2365.0
2609,MA,25025,14454,25025170501,1,165000.0,2610.13
2610,MA,25025,14454,25025110103,1,165000.0,3508.02
2611,MA,25025,14454,25025140400,1,165000.0,5916.0
2612,MA,25025,14454,25025040600,1,165000.0,
2613,MA,25025,14454,25025170701,1,165000.0,
2614,MA,25025,14454,25025000100,1,165000.0,2316.5
2615,MA,25025,14454,25025060200,1,165000.0,2447.0
2616,MA,25025,14454,25025010203,1,165000.0,2310.5
2617,MA,25025,14454,25025000504,1,165000.0,
2618,MA,25025,14454,25025092101,1,165000.0,2664.46
2619,MA,25025,14454,25025160200,1,165000.0,
2620,MA,25025,14454,25025170800,1,165000.0,3959.83
2621,MA,25025,14454,25025090700,1,165000.0,2503.27
2622,MA,25025,14454,25025010702,1,165000.0,2051.5
2623,MA,25025,14454,25025080601,1,165000.0,2195.0
2624,MA,25025,14454,25025050101,1,165000.0,2841.75
2625,MA,25025,14454,25025160400,1,165000.0,3081.5
2626,MA,25025,14454,25025170501,1,165000.0,3630.12
2627,MA,25025,14454,25025120104,1,165000.0,Exempt
2628,MA,25025,14454,25025130402,1,165000.0,Exempt
2629,MA,25025,14454,25025060400,1,165000.0,Exempt
2630,MA,25025,14454,25025110502,1,165000.0,2537.1
2631,MA,25025,14454,25025160502,1,165000.0,2353.1
2632,MA,25025,14454,25025140202,1,165000.0,
2633,MA,25025,14454,25025120104,1,165000.0,2453.86
2634,MA,25025,14454,25025060400,1,165000.0,2365.14
2635,MA,25025,14454,25025071201,1,165000.0,2538.75
2636,MA,25025,14454,25025100601,1,165000.0,1735.5
2637,MA,25025,14454,25025010204,1,165000.0,2627.5
2638,MA,25025,14454,25025120400,1,165000.0,
2639,MA,25025,14454,25025170800,1,165000.0,2007.2
2640,MA,25025,14454,25025061200,1,165000.0,2794.2
2641,MA,25025,14454,25025000503,1,165000.0,2021.0
2642,MA,25025,14454,25025140105,1,165000.0,2607.0
2643,MA,25025,14454,25025140107,1,165000.0,Exempt
2644,MA,25025,14454,25025140202,1,165000.0,373.18
2645,MA,25025,14454,25025010408,1,165000.0,3861.25
2646,MA,25025,14454,25025060200,1,165000.0,4510.0
2647,MA,25025,14454,25025000202,1,165000.0,4534.33
2648,MA,25025,14454,25025110502,1,165000.0,4394.75
2649,MA,25025,14454,25025100800,1,165000.0,2873.5
2650,MA,25025,14454,25025160502,1,165000.0,2702.5
2651,MA,25025,14454,25025000401,1,165000.0,1159.15
2652,MA,25025,14454,25025061200,1,165000.0,3162.0
2653,MA,25025,14454,25025110502,1,165000.0,
2654,MA,25025,14454,25025170300,1,165000.0,2372.55
2655,MA,25025,14454,25025130100,1,165000.0,
2656,MA,25025,14454,25025140400,1,165000.0,5646.2
2657,MA,25025,14454,25025170800,1,165000.0,3127.5
2658,MA,25025,14454,25025170200,1,165000.0,2691.0
2659,MA,25025,14454,25025160101,1,165000.0,2459.2
2660,MA,25025,14454,25025170200,1,165000.0,2221.25
2661,MA,25025,14454,25025130100,1,165000.0,2258.75
2662,MA,25025,14454,25025060101,1,165000.0,
2663,MA,25025,14454,25025040100,1,165000.0,
2664,MA,25025,14454,25025110103,1,165000.0,0.0
2665,MA,25025,14454,25025010408,1,165000.0,3142.4
2666,MA,25025,14454,25025030400,1,165000.0,4839.71
2667,MA,25025,14454,25025140107,1,165000.0,3785.62
2668,MA,25025,14454,25025140400,1,165000.0,3858.13
2669,MA,25025,14454,25025170501,1,165000.0,3502.0
2670,MA,25025,14454,25025000504,1,165000.0,2983.48
2671,MA,25025,14454,25025160101,1,165000.0,
2672,MA,25025,14454,25025070402,1,165000.0,
2673,MA,25025,14454,25025110103,1,165000.0,
2674,MA,25025,14454,25025081400,1,165000.0,3566.5
2675,MA,25025,14454,25025000503,1,165000.0,2235.0
2676,MA,25025,14454,25025030100,1,165000.0,
2677,MA,25025,14454,25025180101,1,165000.0,2198.5
2678,MA,25025,14454,25025061200,1,165000.0,2747.0
2679,MA,25025,14454,25025160101,1,165000.0,
2680,MA,25025,14454,25025120400,1,165000.0,2993.65
2681,MA,25025,14454,25025130402,1,165000.0,2481.0
2682,MA,25025,14454,25025070200,1,165000.0,3245.46
2683,MA,25025,14454,25025040600,1,165000.0,0.0
2684,MA,25025,14454,25025092000,1,165000.0,
2685,MA,25025,14454,25025050101,1,165000.0,2566.75
2686,MA,25025,14454,25025010203,1,165000.0,4848.57
2687,MA,25025,14454,25025160501,1,165000.0,4815.6
2688,MA,25025,14454,25025030300,1,165000.0,
2689,MA,25025,14454,25025050600,1,165000.0,
2690,MA,25025,14454,25025140400,1,165000.0,2565.2
2691,MA,25025,14454,25025100100,1,165000.0,
2692,MA,25025,14454,25025160502,1,165000.0,0.0
2693,MA,25025,14454,25025101001,1,165000.0,4154.87
2694,MA,25025,14454,25025140400,1,165000.0,4134.82
2695,MA,25025,14454,25025180200,1,165000.0,5715.13
2696,MA,25025,14454,25025100601,1,165000.0,3436.43
2697,MA,25025,14454,25025110502,1,165000.0,4000.56
2698,MA,25025,14454,25025130300,1,165000.0,2809.5
2699,MA,25025,14454,25025110502,1,165000.0,3274.5
2700,MA,25025,14454,25025000601,1,165000.0,2647.3
2701,MA,25025,14454,25025000301,1,165000.0,3275.3
2702,MA,25025,14454,25025010104,1,165000.0,1018.25
2703,MA,25025,14454,25025130300,1,165000.0,4152.0
2704,MA,25025,14454,25025040100,1,165000.0,5264.0
2705,MA,25025,14454,25025051101,1,165000.0,821.0
2706,MA,25025,14454,25025000302,1,165000.0,
2707,MA,25025,14454,25025140202,1,165000.0,7587.8
2708,MA,25025,14454,25025130404,1,165000.0,2014.3
2709,MA,25025,14454,25025030100,1,165000.0,4974.79
2710,MA,25025,14454,25025081700,1,165000.0,3966.32
2711,MA,25025,14454,25025140202,1,165000.0,3531.48
2712,MA,25025,14454,25025110403,1,165000.0,3508.72
2713,MA,25025,14454,25025110501,1,165000.0,5422.32
2714,MA,25025,14454,25025050101,1,165000.0,5800.09
2715,MA,25025,14454,25025091600,1,165000.0,2073.0
2716,MA,25025,14454,25025010802,1,165000.0,2583.5
2717,MA,25025,14454,25025130404,1,165000.0,2045.5
2718,MA,25025,14454,25025180500,1,165000.0,2767.75
2719,MA,25025,14454,25025100900,1,165000.0,3425.5
2720,MA,25025,14454,25025090600,1,165000.0,3225.0
2721,MA,25025,14454,25025030100,1,165000.0,
2722,MA,25025,14454,25025170300,1,165000.0,2156.0
2723,MA,25025,14454,25025170502,1,165000.0,2474.0
2724,MA,25025,14454,25025110301,1,165000.0,2635.5
2725,MA,25025,14454,25025160602,1,165000.0,5212.5
2726,MA,25025,14454,25025140400,1,165000.0,1967.36
2727,MA,25025,14454,25025091400,1,165000.0,2557.36
2728,MA,25025,14454,25025000503,1,165000.0,1982.48
2729,MA,25025,14454,25025130100,1,165000.0,
2730,MA,25025,14454,25025051000,1,165000.0,
2731,MA,25025,14454,25025071101,1,165000.0,
2732,MA,25025,14454,25025130100,1,165000.0,
2733,MA,25025,14454,25025180500,1,165000.0,
2734,MA,25025,14454,25025101001,1,165000.0,
2735,MA,25025,14454,25025050500,1,165000.0,
2736,MA,25025,14454,25025130402,1,165000.0,
2737,MA,25025,14454,25025180101,1,165000.0,
2738,MA,25025,14454,25025160300,1,165000.0,3582.71
2739,MA,25025,14454,25025180200,1,165000.0,6032.46
2740,MA,25025,14454,25025160602,1,165000.0,2292.46
2741,MA,25025,14454,25025120301,1,165000.0,3187.12
2742,MA,25025,14454,25025110403,1,165000.0,4854.62
2743,MA,25025,14454,25025120201,1,165000.0,1133.15
2744,MA,25025,14454,25025140300,1,165000.0,3853.63
2745,MA,25025,14454,25025082100,1,165000.0,2645.0
2746,MA,25025,14454,25025101001,1,165000.0,2065.5
2747,MA,25025,14454,25025140202,1,165000.0,2368.92
2748,MA,25025,14454,25025020303,1,165000.0,2100.0
2749,MA,25025,14454,25025120301,1,165000.0,2123.95
2750,MA,25025,14454,25025120400,1,165000.0,
2751,MA,25025,14454,25025130402,1,165000.0,1768.25
2752,MA,25025,14454,25025110403,1,165000.0,1721.75
2753,MA,25025,14454,25025060101,1,165000.0,
2754,MA,25025,14454,25025120104,1,165000.0,2965.75
2755,MA,25025,14454,25025000402,1,165000.0,2698.0
2756,MA,25025,14454,25025091100,1,165000.0,
2757,MA,25025,14454,25025091001,1,165000.0,
2758,MA,25025,14454,25025000602,1,165000.0,3227.05
2759,MA,25025,14454,25025120301,1,165000.0,2955.45
2760,MA,25025,14454,25025120600,1,165000.0,2596.47
2761,MA,25025,14454,25025090600,1,165000.0,3424.15
2762,MA,25025,14454,25025070700,1,165000.0,616.95
2763,MA,25025,14454,25025180301,1,165000.0,1622.4
2764,MA,25025,14454,25025020200,1,165000.0,
2765,MA,25025,14454,25025130402,1,165000.0,4178.0
2766,MA,25025,14454,25025160101,1,165000.0,2575.35
2767,MA,25025,14454,25025981300,1,165000.0,
2768,MA,25025,14454,25025170601,1,165000.0,2402.2
2769,MA,25025,14454,25025081300,1,165000.0,2611.2
2770,MA,25025,14454,25025060301,1,165000.0,3977.67
2771,MA,25025,14454,25025180200,1,165000.0,1860.5
2772,MA,25025,14454,25025091800,1,165000.0,
2773,MA,25025,14454,25025081001,1,165000.0,5912.9
2774,MA,25025,14454,25025120301,1,165000.0,2839.6
2775,MA,25025,14454,25025081800,1,165000.0,3335.55
2776,MA,25025,14454,25025170601,1,165000.0,
2777,MA,25025,14454,25025090400,1,165000.0,
2778,MA,25025,14454,25025140102,1,165000.0,
2779,MA,25025,14454,25025081400,1,165000.0,2414.05
2780,MA,25025,14454,25025092200,1,165000.0,5241.01
2781,MA,25025,14454,25025170702,1,165000.0,2959.1
2782,MA,25025,14454,25025100601,1,165000.0,
2783,MA,25025,14454,25025100400,1,165000.0,2673.9
2784,MA,25025,14454,25025140107,1,165000.0,
2785,MA,25025,14454,25025061200,1,165000.0,
2786,MA,25025,14454,25025051101,1,165000.0,3380.9
2787,MA,25025,14454,25025090300,1,165000.0,Exempt
2788,MA,25025,14454,25025090600,1,165000.0,3831.25
2789,MA,25025,14454,25025061200,1,165000.0,
2790,MA,25025,14454,25025060101,1,165000.0,6766.94
2791,MA,25025,14454,25025120500,1,165000.0,3017.0
2792,MA,25025,14454,25025091500,1,165000.0,
2793,MA,25025,14454,25025091800,1,165000.0,
2794,MA,25025,14454,25025040300,1,1655000.0,8571.24
2795,MA,25025,14454,25025010801,1,1655000.0,5048.5
2796,MA,25025,14454,25025020101,1,1655000.0,8476.4
2797,MA,25025,14454,25025070300,1,1655000.0,6353.65
2798,MA,25025,14454,25025070300,1,1655000.0,9682.51
2799,MA,25025,14454,25025050300,1,1655000.0,7625.75
2800,MA,25025,14454,25025160601,1,1655000.0,Exempt
2801,MA,25025,14454,25025060400,1,1655000.0,
2802,MA,25025,14454,25025070600,1,1655000.0,
2803,MA,25025,14454,25025070300,1,1655000.0,
2804,MA,25025,14454,25025050101,1,1655000.0,
2805,MA,25025,14454,25025020101,1,1655000.0,
2806,MA,25025,14454,25025070101,1,1665000.0,5494.0
2807,MA,25025,14454,25025060200,1,1665000.0,5068.8
2808,MA,25025,14454,25025070800,1,1665000.0,4899.49
2809,MA,25025,14454,25025010702,1,1665000.0,5534.46
2810,MA,25025,14454,25025020101,1,1665000.0,4300.9
2811,MA,25025,14454,25025070300,1,1665000.0,8970.6
2812,MA,25025,14454,25025050400,1,1665000.0,
2813,MA,25025,14454,25025070500,1,1675000.0,5087.0
2814,MA,25025,14454,25025050700,1,1675000.0,Exempt
2815,MA,25025,14454,25025090400,1,1675000.0,
2816,MA,25025,14454,25025060800,1,1675000.0,
2817,MA,25025,14454,25025090400,1,1675000.0,Exempt
2818,MA,25025,14454,25025070101,1,1685000.0,5174.0
2819,MA,25025,14454,25025070101,1,1685000.0,7286.4
2820,MA,25025,14454,25025040401,1,1685000.0,7086.3
2821,MA,25025,14454,25025070101,1,1685000.0,5391.4
2822,MA,25025,14454,25025070101,1,1685000.0,0.0
2823,MA,25025,14454,25025030100,1,1685000.0,6695.5
2824,MA,25025,14454,25025010702,1,1685000.0,7569.94
2825,MA,25025,14454,25025070500,1,1685000.0,4365.75
2826,MA,25025,14454,25025030500,1,1685000.0,6947.25
2827,MA,25025,14454,25025050300,1,1685000.0,Exempt
2828,MA,25025,14454,25025060600,1,1695000.0,4764.0
2829,MA,25025,14454,25025070402,1,1695000.0,11524.2
2830,MA,25025,14454,25025070600,1,1695000.0,7731.7
2831,MA,25025,14454,25025050600,1,1695000.0,
2832,MA,25025,14454,25025030200,1,1695000.0,Exempt
2833,MA,25025,14454,25025060600,1,1705000.0,7585.25
2834,MA,25025,14454,25025070600,1,1705000.0,7382.9
2835,MA,25025,14454,25025070700,1,1705000.0,5082.4
2836,MA,25025,14454,25025060600,1,1705000.0,8050.4
2837,MA,25025,14454,25025010801,1,1705000.0,5403.7
2838,MA,25025,14454,25025010702,1,1705000.0,4125.75
2839,MA,25025,14454,25025070900,1,1705000.0,8391.0
2840,MA,25025,14454,25025082000,1,1705000.0,Exempt
2841,MA,25025,14454,25025060800,1,1705000.0,
2842,MA,25025,14454,25025060101,1,1705000.0,6843.9
2843,MA,25025,14454,25025081400,1,1705000.0,
2844,MA,25025,14454,25025060400,1,1705000.0,Exempt
2845,MA,25025,14454,25025030400,1,1705000.0,
2846,MA,25025,14454,25025020200,1,1705000.0,
2847,MA,25025,14454,25025000402,1,1705000.0,
2848,MA,25025,14454,25025080601,1,1705000.0,
2849,MA,25025,14454,25025080500,1,1705000.0,
2850,MA,25025,14454,25025040200,1,1715000.0,8183.81
2851,MA,25025,14454,25025050400,1,1715000.0,
2852,MA,25025,14454,25025050500,1,1715000.0,Exempt
2853,MA,25025,14454,25025060600,1,1725000.0,7670.4
2854,MA,25025,14454,25025010600,1,1725000.0,9859.41
2855,MA,25025,14454,25025071101,1,1725000.0,7673.5
2856,MA,25025,14454,25025100700,1,1725000.0,
2857,MA,25025,14454,25025070900,1,1735000.0,7783.6
2858,MA,25025,14454,25025070900,1,1735000.0,7783.6
2859,MA,25025,14454,25025010702,1,1735000.0,7402.75
2860,MA,25025,14454,25025070300,1,1735000.0,677.88
2861,MA,25025,14454,25025060600,1,1735000.0,5482.25
2862,MA,25025,14454,25025080300,1,1735000.0,
2863,MA,25025,14454,25025070500,1,1745000.0,7204.5
2864,MA,25025,14454,25025070500,1,1745000.0,7204.5
2865,MA,25025,14454,25025120400,1,1745000.0,7353.0
2866,MA,25025,14454,25025020101,1,1745000.0,4608.0
2867,MA,25025,14454,25025050700,1,1745000.0,
2868,MA,25025,14454,25025130404,1,175000.0,
2869,MA,25025,14454,25025000301,1,175000.0,
2870,MA,25025,14454,25025040300,1,175000.0,
2871,MA,25025,14454,25025140102,1,175000.0,2223.8
2872,MA,25025,14454,25025140300,1,175000.0,2663.3
2873,MA,25025,14454,25025140102,1,175000.0,2756.6
2874,MA,25025,14454,25025130300,1,175000.0,
2875,MA,25025,14454,25025140202,1,175000.0,2306.6
2876,MA,25025,14454,25025101001,1,175000.0,7944.83
2877,MA,25025,14454,25025060800,1,175000.0,
2878,MA,25025,14454,25025180500,1,175000.0,3474.25
2879,MA,25025,14454,25025110403,1,175000.0,6977.0
2880,MA,25025,14454,25025120301,1,175000.0,
2881,MA,25025,14454,25025070600,1,175000.0,
2882,MA,25025,14454,25025170100,1,175000.0,Exempt
2883,MA,25025,14454,25025170100,1,175000.0,Exempt
2884,MA,25025,14454,25025000301,1,175000.0,6933.74
2885,MA,25025,14454,25025110301,1,175000.0,3827.0
2886,MA,25025,14454,25025120104,1,175000.0,3400.15
2887,MA,25025,14454,25025090100,1,175000.0,
2888,MA,25025,14454,25025170800,1,175000.0,4204.63
2889,MA,25025,14454,25025180400,1,175000.0,7801.26
2890,MA,25025,14454,25025060501,1,175000.0,4043.41
2891,MA,25025,14454,25025101002,1,175000.0,3368.5
2892,MA,25025,14454,25025110401,1,175000.0,2450.95
2893,MA,25025,14454,25025091001,1,175000.0,1642.14
2894,MA,25025,14454,25025130402,1,175000.0,1616.07
2895,MA,25025,14454,25025110502,1,175000.0,1632.0
2896,MA,25025,14454,25025000504,1,175000.0,7086.78
2897,MA,25025,14454,25025071201,1,175000.0,3068.16
2898,MA,25025,14454,25025040100,1,175000.0,2951.55
2899,MA,25025,14454,25025180101,1,175000.0,3247.5
